encounter_key,gimmick_type,user_party_slot,required_item_key,unlock_expression,ai_activation_policy,runtime_feature_required,runtime_status,fallback_behavior,activation_test,design_reason
ENC_KANTO_ROUTE_027,NONE,0,ITEM_KEY_NONE,NONE,STANDARD_CURRENT_ABI_ONLY; no hidden information or unassigned mechanic item,NONE_CURRENT_ABI,NO_SPECIAL_RUNTIME_REQUIRED,STANDARD_SIX_MEMBER_BATTLE_UNCHANGED,Assert no Mega/Z/Dynamax/Terastal request and no mechanic item in any slot,"KANTO_DUNGEON_ROCKET_HIDEOUT_B2_F / KANTO_MAP_TRAINER_DH: progression and identity use party roles, item economy, switching, and two win paths rather than a primary mechanic"
ENC_KANTO_ROUTE_028,NONE,0,ITEM_KEY_NONE,NONE,STANDARD_CURRENT_ABI_ONLY; no hidden information or unassigned mechanic item,NONE_CURRENT_ABI,NO_SPECIAL_RUNTIME_REQUIRED,STANDARD_SIX_MEMBER_BATTLE_UNCHANGED,Assert no Mega/Z/Dynamax/Terastal request and no mechanic item in any slot,"KANTO_DUNGEON_ROCKET_HIDEOUT_B3_F / KANTO_MAP_TRAINER_DH: progression and identity use party roles, item economy, switching, and two win paths rather than a primary mechanic"
ENC_KANTO_ROUTE_029,NONE,0,ITEM_KEY_NONE,NONE,STANDARD_CURRENT_ABI_ONLY; no hidden information or unassigned mechanic item,NONE_CURRENT_ABI,NO_SPECIAL_RUNTIME_REQUIRED,STANDARD_SIX_MEMBER_BATTLE_UNCHANGED,Assert no Mega/Z/Dynamax/Terastal request and no mechanic item in any slot,"KANTO_DUNGEON_ROCKET_HIDEOUT_B3_F / KANTO_MAP_TRAINER_DH: progression and identity use party roles, item economy, switching, and two win paths rather than a primary mechanic"
ENC_KANTO_ROUTE_030,NONE,0,ITEM_KEY_NONE,NONE,STANDARD_CURRENT_ABI_ONLY; no hidden information or unassigned mechanic item,NONE_CURRENT_ABI,NO_SPECIAL_RUNTIME_REQUIRED,STANDARD_SIX_MEMBER_BATTLE_UNCHANGED,Assert no Mega/Z/Dynamax/Terastal request and no mechanic item in any slot,"KANTO_DUNGEON_ROCKET_HIDEOUT_B4_F / KANTO_MAP_TRAINER_DH: progression and identity use party roles, item economy, switching, and two win paths rather than a primary mechanic"
ENC_KANTO_ROUTE_031,NONE,0,ITEM_KEY_NONE,NONE,STANDARD_CURRENT_ABI_ONLY; no hidden information or unassigned mechanic item,NONE_CURRENT_ABI,NO_SPECIAL_RUNTIME_REQUIRED,STANDARD_SIX_MEMBER_BATTLE_UNCHANGED,Assert no Mega/Z/Dynamax/Terastal request and no mechanic item in any slot,"KANTO_DUNGEON_ROCKET_HIDEOUT_B4_F / KANTO_MAP_TRAINER_DH: progression and identity use party roles, item economy, switching, and two win paths rather than a primary mechanic"
ENC_KANTO_ROUTE_032,NONE,0,ITEM_KEY_NONE,NONE,STANDARD_CURRENT_ABI_ONLY; no hidden information or unassigned mechanic item,NONE_CURRENT_ABI,NO_SPECIAL_RUNTIME_REQUIRED,STANDARD_SIX_MEMBER_BATTLE_UNCHANGED,Assert no Mega/Z/Dynamax/Terastal request and no mechanic item in any slot,"KANTO_DUNGEON_ROCK_TUNNEL_1_F / KANTO_MAP_TRAINER_PICNICKER: progression and identity use party roles, item economy, switching, and two win paths rather than a primary mechanic"
ENC_KANTO_ROUTE_033,NONE,0,ITEM_KEY_NONE,NONE,STANDARD_CURRENT_ABI_ONLY; no hidden information or unassigned mechanic item,NONE_CURRENT_ABI,NO_SPECIAL_RUNTIME_REQUIRED,STANDARD_SIX_MEMBER_BATTLE_UNCHANGED,Assert no Mega/Z/Dynamax/Terastal request and no mechanic item in any slot,"KANTO_DUNGEON_ROCK_TUNNEL_1_F / KANTO_MAP_TRAINER_HIKER: progression and identity use party roles, item economy, switching, and two win paths rather than a primary mechanic"
ENC_KANTO_ROUTE_034,NONE,0,ITEM_KEY_NONE,NONE,STANDARD_CURRENT_ABI_ONLY; no hidden information or unassigned mechanic item,NONE_CURRENT_ABI,NO_SPECIAL_RUNTIME_REQUIRED,STANDARD_SIX_MEMBER_BATTLE_UNCHANGED,Assert no Mega/Z/Dynamax/Terastal request and no mechanic item in any slot,"KANTO_DUNGEON_ROCK_TUNNEL_1_F / KANTO_MAP_TRAINER_HIKER: progression and identity use party roles, item economy, switching, and two win paths rather than a primary mechanic"
ENC_KANTO_ROUTE_035,NONE,0,ITEM_KEY_NONE,NONE,STANDARD_CURRENT_ABI_ONLY; no hidden information or unassigned mechanic item,NONE_CURRENT_ABI,NO_SPECIAL_RUNTIME_REQUIRED,STANDARD_SIX_MEMBER_BATTLE_UNCHANGED,Assert no Mega/Z/Dynamax/Terastal request and no mechanic item in any slot,"KANTO_DUNGEON_ROCK_TUNNEL_1_F / KANTO_MAP_TRAINER_BREEDER: progression and identity use party roles, item economy, switching, and two win paths rather than a primary mechanic"
ENC_KANTO_ROUTE_036,NONE,0,ITEM_KEY_NONE,NONE,STANDARD_CURRENT_ABI_ONLY; no hidden information or unassigned mechanic item,NONE_CURRENT_ABI,NO_SPECIAL_RUNTIME_REQUIRED,STANDARD_SIX_MEMBER_BATTLE_UNCHANGED,Assert no Mega/Z/Dynamax/Terastal request and no mechanic item in any slot,"KANTO_DUNGEON_SILPH_CO_10_F / KANTO_MAP_TRAINER_SCIENTIST: progression and identity use party roles, item economy, switching, and two win paths rather than a primary mechanic"
ENC_KANTO_ROUTE_037,Z_MOVE,5,ITEM_KEY_ELECTRIUM_Z,VEGA_HALL_OF_FAME && KANTO_CERT_COUNT>=4 && RUNTIME_Z_MOVE_TRAINER_READY,unlock true and ITEM_KEY_ELECTRIUM_Z is on slot 5 エレキブル; choose registered base move MOVE_KEY_THUNDERPUNCH once only when the known type/HP/protect state justifies it; never inspect unrevealed information,FEATURE_TASK06_KANTO_Z_MOVE_TRAINER,NEEDS_FINAL_CODEX_INTEGRATION,"If unlock/runtime is false, disable Z_MOVE fail-closed, replace ITEM_KEY_ELECTRIUM_Z with ITEM_KEY_ASSAULT_VEST (とつげきチョッキ), preserve the same species/moves/party order, and do not migrate the mechanic to another slot","Test unlock false/true, slot=5, crystal=ITEM_KEY_ELECTRIUM_Z, base_move=MOVE_KEY_THUNDERPUNCH, move-type match, one use only, Protect/immunity/bulky-pivot counterplay and switch/faint/loss/battle-end/save-reload cleanup",KANTO_DUNGEON_SILPH_CO_10_FのKANTO_MAP_TRAINER_DHでslot 5 エレキブルのかみなりパンチを予告可能な一回打点にし、無効type・Protect・耐久pivotを残す
ENC_KANTO_ROUTE_038,NONE,0,ITEM_KEY_NONE,NONE,STANDARD_CURRENT_ABI_ONLY; no hidden information or unassigned mechanic item,NONE_CURRENT_ABI,NO_SPECIAL_RUNTIME_REQUIRED,STANDARD_SIX_MEMBER_BATTLE_UNCHANGED,Assert no Mega/Z/Dynamax/Terastal request and no mechanic item in any slot,"KANTO_DUNGEON_SILPH_CO_11_F / KANTO_MAP_TRAINER_DH: progression and identity use party roles, item economy, switching, and two win paths rather than a primary mechanic"
ENC_KANTO_ROUTE_039,Z_MOVE,5,ITEM_KEY_ICIUM_Z,VEGA_HALL_OF_FAME && KANTO_CERT_COUNT>=4 && RUNTIME_Z_MOVE_TRAINER_READY,unlock true and ITEM_KEY_ICIUM_Z is on slot 5 パルシェン; choose registered base move MOVE_KEY_ICICLESPEAR once only when the known type/HP/protect state justifies it; never inspect unrevealed information,FEATURE_TASK06_KANTO_Z_MOVE_TRAINER,NEEDS_FINAL_CODEX_INTEGRATION,"If unlock/runtime is false, disable Z_MOVE fail-closed, replace ITEM_KEY_ICIUM_Z with ITEM_KEY_FOCUS_SASH (きあいのタスキ), preserve the same species/moves/party order, and do not migrate the mechanic to another slot","Test unlock false/true, slot=5, crystal=ITEM_KEY_ICIUM_Z, base_move=MOVE_KEY_ICICLESPEAR, move-type match, one use only, Protect/immunity/bulky-pivot counterplay and switch/faint/loss/battle-end/save-reload cleanup",KANTO_DUNGEON_SILPH_CO_11_FのKANTO_MAP_TRAINER_DHでslot 5 パルシェンのつららばりを予告可能な一回打点にし、無効type・Protect・耐久pivotを残す
ENC_KANTO_ROUTE_040,NONE,0,ITEM_KEY_NONE,NONE,STANDARD_CURRENT_ABI_ONLY; no hidden information or unassigned mechanic item,NONE_CURRENT_ABI,NO_SPECIAL_RUNTIME_REQUIRED,STANDARD_SIX_MEMBER_BATTLE_UNCHANGED,Assert no Mega/Z/Dynamax/Terastal request and no mechanic item in any slot,"KANTO_DUNGEON_SILPH_CO_2_F / KANTO_MAP_TRAINER_DH: progression and identity use party roles, item economy, switching, and two win paths rather than a primary mechanic"
ENC_KANTO_ROUTE_041,MEGA,5,ITEM_KEY_CHARIZARDITE_Y,VEGA_HALL_OF_FAME && KANTO_CERT_COUNT>=4 && RUNTIME_MEGA_TRAINER_READY,unlock true and registered stone ITEM_KEY_CHARIZARDITE_Y is on slot 5 リザードン; activate once when the known battle state improves the declared ace line; never inspect unrevealed moves/items/switch choice,FEATURE_TASK06_KANTO_MEGA_TRAINER,NEEDS_FINAL_CODEX_INTEGRATION,"If unlock/runtime is false, disable MEGA fail-closed, replace ITEM_KEY_CHARIZARDITE_Y with ITEM_KEY_EXPERT_BELT (たつじんのおび), preserve the same species/moves/party order, and do not migrate the mechanic to another slot","Test unlock false/true, slot=5, species=SPECIES_KEY_CHARIZARD, stone=ITEM_KEY_CHARIZARDITE_Y, one activation only, switch/faint/loss/battle-end/save-reload cleanup",KANTO_DUNGEON_SILPH_CO_2_FのKANTO_MAP_TRAINER_SCIENTISTでslot 5 リザードンを明示的な唯一のメガ担当にし、通常時はたつじんのおびで同一6体・同一役割順を維持する
ENC_KANTO_ROUTE_042,Z_MOVE,5,ITEM_KEY_ICIUM_Z,VEGA_HALL_OF_FAME && KANTO_CERT_COUNT>=4 && RUNTIME_Z_MOVE_TRAINER_READY,unlock true and ITEM_KEY_ICIUM_Z is on slot 5 パルシェン; choose registered base move MOVE_KEY_ICICLESPEAR once only when the known type/HP/protect state justifies it; never inspect unrevealed information,FEATURE_TASK06_KANTO_Z_MOVE_TRAINER,NEEDS_FINAL_CODEX_INTEGRATION,"If unlock/runtime is false, disable Z_MOVE fail-closed, replace ITEM_KEY_ICIUM_Z with ITEM_KEY_FOCUS_SASH (きあいのタスキ), preserve the same species/moves/party order, and do not migrate the mechanic to another slot","Test unlock false/true, slot=5, crystal=ITEM_KEY_ICIUM_Z, base_move=MOVE_KEY_ICICLESPEAR, move-type match, one use only, Protect/immunity/bulky-pivot counterplay and switch/faint/loss/battle-end/save-reload cleanup",KANTO_DUNGEON_SILPH_CO_3_FのKANTO_MAP_TRAINER_DHでslot 5 パルシェンのつららばりを予告可能な一回打点にし、無効type・Protect・耐久pivotを残す
ENC_KANTO_ROUTE_043,NONE,0,ITEM_KEY_NONE,NONE,STANDARD_CURRENT_ABI_ONLY; no hidden information or unassigned mechanic item,NONE_CURRENT_ABI,NO_SPECIAL_RUNTIME_REQUIRED,STANDARD_SIX_MEMBER_BATTLE_UNCHANGED,Assert no Mega/Z/Dynamax/Terastal request and no mechanic item in any slot,"KANTO_DUNGEON_SILPH_CO_3_F / KANTO_MAP_TRAINER_SCIENTIST: progression and identity use party roles, item economy, switching, and two win paths rather than a primary mechanic"
ENC_KANTO_ROUTE_044,Z_MOVE,5,ITEM_KEY_PSYCHIUM_Z,VEGA_HALL_OF_FAME && KANTO_CERT_COUNT>=4 && RUNTIME_Z_MOVE_TRAINER_READY,unlock true and ITEM_KEY_PSYCHIUM_Z is on slot 5 ペガーン; choose registered base move MOVE_KEY_PSYCHIC once only when the known type/HP/protect state justifies it; never inspect unrevealed information,FEATURE_TASK06_KANTO_Z_MOVE_TRAINER,NEEDS_FINAL_CODEX_INTEGRATION,"If unlock/runtime is false, disable Z_MOVE fail-closed, replace ITEM_KEY_PSYCHIUM_Z with ITEM_KEY_CHOICE_SPECS (こだわりメガネ), preserve the same species/moves/party order, and do not migrate the mechanic to another slot","Test unlock false/true, slot=5, crystal=ITEM_KEY_PSYCHIUM_Z, base_move=MOVE_KEY_PSYCHIC, move-type match, one use only, Protect/immunity/bulky-pivot counterplay and switch/faint/loss/battle-end/save-reload cleanup",KANTO_DUNGEON_SILPH_CO_4_FのKANTO_MAP_TRAINER_DHでslot 5 ペガーンのサイコキネシスを予告可能な一回打点にし、無効type・Protect・耐久pivotを残す
ENC_KANTO_ROUTE_045,MEGA,4,ITEM_KEY_CHARIZARDITE_Y,VEGA_HALL_OF_FAME && KANTO_CERT_COUNT>=4 && RUNTIME_MEGA_TRAINER_READY,unlock true and registered stone ITEM_KEY_CHARIZARDITE_Y is on slot 4 リザードン; activate once when the known battle state improves the declared ace line; never inspect unrevealed moves/items/switch choice,FEATURE_TASK06_KANTO_MEGA_TRAINER,NEEDS_FINAL_CODEX_INTEGRATION,"If unlock/runtime is false, disable MEGA fail-closed, replace ITEM_KEY_CHARIZARDITE_Y with ITEM_KEY_EXPERT_BELT (たつじんのおび), preserve the same species/moves/party order, and do not migrate the mechanic to another slot","Test unlock false/true, slot=4, species=SPECIES_KEY_CHARIZARD, stone=ITEM_KEY_CHARIZARDITE_Y, one activation only, switch/faint/loss/battle-end/save-reload cleanup",KANTO_DUNGEON_SILPH_CO_4_FのKANTO_MAP_TRAINER_SCIENTISTでslot 4 リザードンを明示的な唯一のメガ担当にし、通常時はたつじんのおびで同一6体・同一役割順を維持する
ENC_KANTO_ROUTE_046,MEGA,3,ITEM_KEY_LOPUNNITE,VEGA_HALL_OF_FAME && KANTO_CERT_COUNT>=4 && RUNTIME_MEGA_TRAINER_READY,unlock true and registered stone ITEM_KEY_LOPUNNITE is on slot 3 ミミロップ; activate once when the known battle state improves the declared ace line; never inspect unrevealed moves/items/switch choice,FEATURE_TASK06_KANTO_MEGA_TRAINER,NEEDS_FINAL_CODEX_INTEGRATION,"If unlock/runtime is false, disable MEGA fail-closed, replace ITEM_KEY_LOPUNNITE with ITEM_KEY_VEGA_141 (ラムのみ), preserve the same species/moves/party order, and do not migrate the mechanic to another slot","Test unlock false/true, slot=3, species=SPECIES_KEY_LOPUNNY, stone=ITEM_KEY_LOPUNNITE, one activation only, switch/faint/loss/battle-end/save-reload cleanup",KANTO_DUNGEON_SILPH_CO_5_FのKANTO_MAP_TRAINER_ACEでslot 3 ミミロップを明示的な唯一のメガ担当にし、通常時はラムのみで同一6体・同一役割順を維持する
ENC_KANTO_ROUTE_047,Z_MOVE,5,ITEM_KEY_ELECTRIUM_Z,VEGA_HALL_OF_FAME && KANTO_CERT_COUNT>=4 && RUNTIME_Z_MOVE_TRAINER_READY,unlock true and ITEM_KEY_ELECTRIUM_Z is on slot 5 エレキブル; choose registered base move MOVE_KEY_THUNDERPUNCH once only when the known type/HP/protect state justifies it; never inspect unrevealed information,FEATURE_TASK06_KANTO_Z_MOVE_TRAINER,NEEDS_FINAL_CODEX_INTEGRATION,"If unlock/runtime is false, disable Z_MOVE fail-closed, replace ITEM_KEY_ELECTRIUM_Z with ITEM_KEY_ASSAULT_VEST (とつげきチョッキ), preserve the same species/moves/party order, and do not migrate the mechanic to another slot","Test unlock false/true, slot=5, crystal=ITEM_KEY_ELECTRIUM_Z, base_move=MOVE_KEY_THUNDERPUNCH, move-type match, one use only, Protect/immunity/bulky-pivot counterplay and switch/faint/loss/battle-end/save-reload cleanup",KANTO_DUNGEON_SILPH_CO_5_FのKANTO_MAP_TRAINER_DHでslot 5 エレキブルのかみなりパンチを予告可能な一回打点にし、無効type・Protect・耐久pivotを残す
ENC_KANTO_ROUTE_048,NONE,0,ITEM_KEY_NONE,NONE,STANDARD_CURRENT_ABI_ONLY; no hidden information or unassigned mechanic item,NONE_CURRENT_ABI,NO_SPECIAL_RUNTIME_REQUIRED,STANDARD_SIX_MEMBER_BATTLE_UNCHANGED,Assert no Mega/Z/Dynamax/Terastal request and no mechanic item in any slot,"KANTO_DUNGEON_SILPH_CO_6_F / KANTO_MAP_TRAINER_SCIENTIST: progression and identity use party roles, item economy, switching, and two win paths rather than a primary mechanic"
ENC_KANTO_ROUTE_049,Z_MOVE,5,ITEM_KEY_ELECTRIUM_Z,VEGA_HALL_OF_FAME && KANTO_CERT_COUNT>=4 && RUNTIME_Z_MOVE_TRAINER_READY,unlock true and ITEM_KEY_ELECTRIUM_Z is on slot 5 ストリンダー; choose registered base move MOVE_KEY_OVERDRIVE once only when the known type/HP/protect state justifies it; never inspect unrevealed information,FEATURE_TASK06_KANTO_Z_MOVE_TRAINER,NEEDS_FINAL_CODEX_INTEGRATION,"If unlock/runtime is false, disable Z_MOVE fail-closed, replace ITEM_KEY_ELECTRIUM_Z with ITEM_KEY_THROAT_SPRAY (のどスプレー), preserve the same species/moves/party order, and do not migrate the mechanic to another slot","Test unlock false/true, slot=5, crystal=ITEM_KEY_ELECTRIUM_Z, base_move=MOVE_KEY_OVERDRIVE, move-type match, one use only, Protect/immunity/bulky-pivot counterplay and switch/faint/loss/battle-end/save-reload cleanup",KANTO_DUNGEON_SILPH_CO_6_FのKANTO_MAP_TRAINER_DHでslot 5 ストリンダーのオーバードライブを予告可能な一回打点にし、無効type・Protect・耐久pivotを残す
ENC_KANTO_ROUTE_050,Z_MOVE,5,ITEM_KEY_GHOSTIUM_Z,VEGA_HALL_OF_FAME && KANTO_CERT_COUNT>=4 && RUNTIME_Z_MOVE_TRAINER_READY,unlock true and ITEM_KEY_GHOSTIUM_Z is on slot 5 ゲンガー; choose registered base move MOVE_KEY_SHADOWBALL once only when the known type/HP/protect state justifies it; never inspect unrevealed information,FEATURE_TASK06_KANTO_Z_MOVE_TRAINER,NEEDS_FINAL_CODEX_INTEGRATION,"If unlock/runtime is false, disable Z_MOVE fail-closed, replace ITEM_KEY_GHOSTIUM_Z with ITEM_KEY_FOCUS_SASH (きあいのタスキ), preserve the same species/moves/party order, and do not migrate the mechanic to another slot","Test unlock false/true, slot=5, crystal=ITEM_KEY_GHOSTIUM_Z, base_move=MOVE_KEY_SHADOWBALL, move-type match, one use only, Protect/immunity/bulky-pivot counterplay and switch/faint/loss/battle-end/save-reload cleanup",KANTO_DUNGEON_SILPH_CO_7_FのKANTO_MAP_TRAINER_DHでslot 5 ゲンガーのシャドーボールを予告可能な一回打点にし、無効type・Protect・耐久pivotを残す
ENC_KANTO_ROUTE_051,NONE,0,ITEM_KEY_NONE,NONE,STANDARD_CURRENT_ABI_ONLY; no hidden information or unassigned mechanic item,NONE_CURRENT_ABI,NO_SPECIAL_RUNTIME_REQUIRED,STANDARD_SIX_MEMBER_BATTLE_UNCHANGED,Assert no Mega/Z/Dynamax/Terastal request and no mechanic item in any slot,"KANTO_DUNGEON_SILPH_CO_7_F / KANTO_MAP_TRAINER_SCIENTIST: progression and identity use party roles, item economy, switching, and two win paths rather than a primary mechanic"
ENC_KANTO_ROUTE_052,Z_MOVE,5,ITEM_KEY_STEELIUM_Z,VEGA_HALL_OF_FAME && KANTO_CERT_COUNT>=4 && RUNTIME_Z_MOVE_TRAINER_READY,unlock true and ITEM_KEY_STEELIUM_Z is on slot 5 サーフゴー; choose registered base move MOVE_KEY_MAKEITRAIN once only when the known type/HP/protect state justifies it; never inspect unrevealed information,FEATURE_TASK06_KANTO_Z_MOVE_TRAINER,NEEDS_FINAL_CODEX_INTEGRATION,"If unlock/runtime is false, disable Z_MOVE fail-closed, replace ITEM_KEY_STEELIUM_Z with ITEM_KEY_CHOICE_SCARF (こだわりスカーフ), preserve the same species/moves/party order, and do not migrate the mechanic to another slot","Test unlock false/true, slot=5, crystal=ITEM_KEY_STEELIUM_Z, base_move=MOVE_KEY_MAKEITRAIN, move-type match, one use only, Protect/immunity/bulky-pivot counterplay and switch/faint/loss/battle-end/save-reload cleanup",KANTO_DUNGEON_SILPH_CO_8_FのKANTO_MAP_TRAINER_DHでslot 5 サーフゴーのゴールドラッシュを予告可能な一回打点にし、無効type・Protect・耐久pivotを残す
ENC_KANTO_ROUTE_053,MEGA,4,ITEM_KEY_CHARIZARDITE_Y,VEGA_HALL_OF_FAME && KANTO_CERT_COUNT>=4 && RUNTIME_MEGA_TRAINER_READY,unlock true and registered stone ITEM_KEY_CHARIZARDITE_Y is on slot 4 リザードン; activate once when the known battle state improves the declared ace line; never inspect unrevealed moves/items/switch choice,FEATURE_TASK06_KANTO_MEGA_TRAINER,NEEDS_FINAL_CODEX_INTEGRATION,"If unlock/runtime is false, disable MEGA fail-closed, replace ITEM_KEY_CHARIZARDITE_Y with ITEM_KEY_EXPERT_BELT (たつじんのおび), preserve the same species/moves/party order, and do not migrate the mechanic to another slot","Test unlock false/true, slot=4, species=SPECIES_KEY_CHARIZARD, stone=ITEM_KEY_CHARIZARDITE_Y, one activation only, switch/faint/loss/battle-end/save-reload cleanup",KANTO_DUNGEON_SILPH_CO_8_FのKANTO_MAP_TRAINER_SCIENTISTでslot 4 リザードンを明示的な唯一のメガ担当にし、通常時はたつじんのおびで同一6体・同一役割順を維持する
ENC_KANTO_ROUTE_054,NONE,0,ITEM_KEY_NONE,NONE,STANDARD_CURRENT_ABI_ONLY; no hidden information or unassigned mechanic item,NONE_CURRENT_ABI,NO_SPECIAL_RUNTIME_REQUIRED,STANDARD_SIX_MEMBER_BATTLE_UNCHANGED,Assert no Mega/Z/Dynamax/Terastal request and no mechanic item in any slot,"KANTO_DUNGEON_SILPH_CO_9_F / KANTO_MAP_TRAINER_SCIENTIST: progression and identity use party roles, item economy, switching, and two win paths rather than a primary mechanic"
ENC_KANTO_ROUTE_055,Z_MOVE,5,ITEM_KEY_GHOSTIUM_Z,VEGA_HALL_OF_FAME && KANTO_CERT_COUNT>=4 && RUNTIME_Z_MOVE_TRAINER_READY,unlock true and ITEM_KEY_GHOSTIUM_Z is on slot 5 ファントマ; choose registered base move MOVE_KEY_SHADOWBALL once only when the known type/HP/protect state justifies it; never inspect unrevealed information,FEATURE_TASK06_KANTO_Z_MOVE_TRAINER,NEEDS_FINAL_CODEX_INTEGRATION,"If unlock/runtime is false, disable Z_MOVE fail-closed, replace ITEM_KEY_GHOSTIUM_Z with ITEM_KEY_FOCUS_SASH (きあいのタスキ), preserve the same species/moves/party order, and do not migrate the mechanic to another slot","Test unlock false/true, slot=5, crystal=ITEM_KEY_GHOSTIUM_Z, base_move=MOVE_KEY_SHADOWBALL, move-type match, one use only, Protect/immunity/bulky-pivot counterplay and switch/faint/loss/battle-end/save-reload cleanup",KANTO_DUNGEON_SILPH_CO_9_FのKANTO_MAP_TRAINER_DHでslot 5 ファントマのシャドーボールを予告可能な一回打点にし、無効type・Protect・耐久pivotを残す
