battle_id,phase,category,trainer_name,location,battle_format,difficulty,party_slot,active_party_size,species,level,form,ability,nature,item,move1,move2,move3,move4,ev_profile,iv_floor,role,gimmick_user,implementation_note,gimmick_type,gimmick_trigger,ai_rank,trainer_items,reward,unlock_condition,source_url,design_note
NABARI02,本編・D・Hビル,D・H団幹部,ナバリ,アーシア島D・Hビル5F,シングル,高難度標準,2,5,ヘルガー,35,,もらいび,おくびょう,もくたん,かえんほうしゃ,あくのはどう,おにび,ほえる,特攻160/素早さ128,24,特殊火力と交代強要,no,,テラスタル,エアームド初登場時にはがねテラスタル,4,すごいキズぐすり×1／なんでもなおし×1,520番道路開通／カントー渡航・試作レイド解禁,3個目バッジ取得後,https://w.atwiki.jp/altair1/pages/39.html,ユーザー案のカントー解禁基準戦。突破直後に高レベル地方へ行けるため、Lv37を次のソフトキャップ基準にする。
NABARI02,本編・D・Hビル,D・H団幹部,ナバリ,アーシア島D・Hビル5F,シングル,高難度標準,3,5,スターミー,36,,しぜんかいふく,おくびょう,オボンのみ,なみのり,サイコキネシス,れいとうビーム,でんじは,特攻160/素早さ160,26,高速範囲,no,,テラスタル,エアームド初登場時にはがねテラスタル,4,すごいキズぐすり×1／なんでもなおし×1,520番道路開通／カントー渡航・試作レイド解禁,3個目バッジ取得後,https://w.atwiki.jp/altair1/pages/39.html,ユーザー案のカントー解禁基準戦。突破直後に高レベル地方へ行けるため、Lv37を次のソフトキャップ基準にする。
NABARI02,本編・D・Hビル,D・H団幹部,ナバリ,アーシア島D・Hビル5F,シングル,高難度標準,4,5,ゴースト,36,,ふゆう,おくびょう,きあいのタスキ,シャドーボール,ヘドロばくだん,さいみんじゅつ,みちづれ,特攻160/素早さ160,26,行動保証付き妨害,no,,テラスタル,エアームド初登場時にはがねテラスタル,4,すごいキズぐすり×1／なんでもなおし×1,520番道路開通／カントー渡航・試作レイド解禁,3個目バッジ取得後,https://w.atwiki.jp/altair1/pages/39.html,ユーザー案のカントー解禁基準戦。突破直後に高レベル地方へ行けるため、Lv37を次のソフトキャップ基準にする。
NABARI02,本編・D・Hビル,D・H団幹部,ナバリ,アーシア島D・Hビル5F,シングル,高難度標準,5,5,エアームド,37,,がんじょう,わんぱく,オボンのみ,アイアンヘッド,ブレイブバード,ドリルライナー,はねやすめ,HP160/防御160,26,はがねテラの耐久エース,yes,,テラスタル,エアームド初登場時にはがねテラスタル,4,すごいキズぐすり×1／なんでもなおし×1,520番道路開通／カントー渡航・試作レイド解禁,3個目バッジ取得後,https://w.atwiki.jp/altair1/pages/39.html,ユーザー案のカントー解禁基準戦。突破直後に高レベル地方へ行けるため、Lv37を次のソフトキャップ基準にする。
DH_RAID01_REVAVROOM,本編・D・Hビル直後,イベントレイド,暴走ブロロローム,D・Hビル反応炉,疑似協力レイド,高難度標準,1,1,ブロロローム,38,ダイマックス,フィルター,いじっぱり,なし,アイアンヘッド,ダストシュート,10まんばりき,ギアチェンジ,ボス専用HP倍率2.0／攻撃160,28,初回ダイマックス講習,yes,捕獲不可。勝利後に通常個体のブロロンを報酬として選択入手可能。,ダイマックス,戦闘開始時から3ターン。HP50%で一度だけ能力低下解除,4,NPC研究員が1回だけ全体回復,ダイマックスバンド正式登録／けいけんアメS×3,ナバリ2回目撃破直後,https://w.atwiki.jp/altair1/pages/39.html,ストーリー通常戦にダイマックスを突然混ぜず、専用ルールで説明する縦切りイベント。
GYM04_HANZA,本編・4個目,ジムリーダー,ハンザ,ヒスイシティジム,シングル,高難度標準,1,5,フォリキー,38,,既存特性（実ROM抽出後に役割適合側）,おくびょう,ラムのみ,サイコキネシス,シグナルビーム,シャドーボール,わるだくみ,特攻128/素早さ64,24,積み特殊アタッカー,no,,メガシンカ,ピジョットが初めて行動可能になった時に即時発動,4,すごいキズぐすり×1／なんでもなおし×1,セルファバッジ／わざマシン32（トライアタック）,D・Hビル初回攻略後、ヒスイ研究所でキーストーンと選択式メガストーンを入手,https://w.atwiki.jp/altair1/pages/43.html,原作4体を維持しメガピジョットを追加。複数の積み技を整理し、ノーマルらしい汎用性と公開情報で対処できるメガ戦にする。
GYM04_HANZA,本編・4個目,ジムリーダー,ハンザ,ヒスイシティジム,シングル,高難度標準,2,5,ミルタンク,39,,きもったま,わんぱく,オボンのみ,のしかかり,10まんばりき,ミルクのみ,でんじは,HP128/防御96,24,物理受け・麻痺撒き,no,,メガシンカ,ピジョットが初めて行動可能になった時に即時発動,4,すごいキズぐすり×1／なんでもなおし×1,セルファバッジ／わざマシン32（トライアタック）,D・Hビル初回攻略後、ヒスイ研究所でキーストーンと選択式メガストーンを入手,https://w.atwiki.jp/altair1/pages/43.html,原作4体を維持しメガピジョットを追加。複数の積み技を整理し、ノーマルらしい汎用性と公開情報で対処できるメガ戦にする。
GYM04_HANZA,本編・4個目,ジムリーダー,ハンザ,ヒスイシティジム,シングル,高難度標準,3,5,ググズリー,39,,既存特性（実ROM抽出後に役割適合側）,いじっぱり,ラムのみ,クロスチョップ,いわなだれ,はたきおとす,つるぎのまい,攻撃160/素早さ64,24,物理崩し,no,,メガシンカ,ピジョットが初めて行動可能になった時に即時発動,4,すごいキズぐすり×1／なんでもなおし×1,セルファバッジ／わざマシン32（トライアタック）,D・Hビル初回攻略後、ヒスイ研究所でキーストーンと選択式メガストーンを入手,https://w.atwiki.jp/altair1/pages/43.html,原作4体を維持しメガピジョットを追加。複数の積み技を整理し、ノーマルらしい汎用性と公開情報で対処できるメガ戦にする。
GYM04_HANZA,本編・4個目,ジムリーダー,ハンザ,ヒスイシティジム,シングル,高難度標準,4,5,ポリゴンZ,40,,てきおうりょく,ひかえめ,シルクのスカーフ,トライアタック,10まんボルト,れいとうビーム,じこさいせい,特攻160/素早さ96,26,即時火力の特殊エース補佐,no,,メガシンカ,ピジョットが初めて行動可能になった時に即時発動,4,すごいキズぐすり×1／なんでもなおし×1,セルファバッジ／わざマシン32（トライアタック）,D・Hビル初回攻略後、ヒスイ研究所でキーストーンと選択式メガストーンを入手,https://w.atwiki.jp/altair1/pages/43.html,原作4体を維持しメガピジョットを追加。複数の積み技を整理し、ノーマルらしい汎用性と公開情報で対処できるメガ戦にする。
GYM04_HANZA,本編・4個目,ジムリーダー,ハンザ,ヒスイシティジム,シングル,高難度標準,5,5,ピジョット,41,,するどいめ→ノーガード,おくびょう,ピジョットナイト,ぼうふう,ハイパーボイス,ねっぷう,はねやすめ,特攻160/素早さ160,26,初のメガシンカ担当,yes,,メガシンカ,ピジョットが初めて行動可能になった時に即時発動,4,すごいキズぐすり×1／なんでもなおし×1,セルファバッジ／わざマシン32（トライアタック）,D・Hビル初回攻略後、ヒスイ研究所でキーストーンと選択式メガストーンを入手,https://w.atwiki.jp/altair1/pages/43.html,原作4体を維持しメガピジョットを追加。複数の積み技を整理し、ノーマルらしい汎用性と公開情報で対処できるメガ戦にする。
TPL_S5_ACE_TERA,4～5個目,認定トレーナーテンプレート,エリートトレーナー,オウニ・カントー交流路,シングル,高難度標準・一般,1,3,ウォッシュロトム,42,,ふゆう,ずぶとい,オボンのみ,ハイドロポンプ,ボルトチェンジ,おにび,いたみわけ,HP120/防御120,24,対面操作,no,,テラスタル,デカヌチャン登場時にはがねテラ,4,すごいキズぐすり×1,交流BP4,4個目バッジ後,https://w.atwiki.jp/altair1/pages/39.html,テラタイプは戦闘前NPCが明示。
TPL_S5_ACE_TERA,4～5個目,認定トレーナーテンプレート,エリートトレーナー,オウニ・カントー交流路,シングル,高難度標準・一般,2,3,ガバイト,43,,さめはだ,ようき,しんかのきせき,じしん,ドラゴンクロー,ほのおのキバ,つるぎのまい,攻撃140/素早さ100,24,物理,no,,テラスタル,デカヌチャン登場時にはがねテラ,4,すごいキズぐすり×1,交流BP4,4個目バッジ後,https://w.atwiki.jp/altair1/pages/39.html,テラタイプは戦闘前NPCが明示。
TPL_S5_ACE_TERA,4～5個目,認定トレーナーテンプレート,エリートトレーナー,オウニ・カントー交流路,シングル,高難度標準・一般,3,3,デカヌチャン,45,,かたやぶり,いじっぱり,オボンのみ,デカハンマー,じゃれつく,はたきおとす,でんじは,HP80/攻撃160,25,テラ切り札,yes,,テラスタル,デカヌチャン登場時にはがねテラ,4,すごいキズぐすり×1,交流BP4,4個目バッジ後,https://w.atwiki.jp/altair1/pages/39.html,テラタイプは戦闘前NPCが明示。
TPL_S5_BLACKBELT,4～5個目,一般トレーナーテンプレート,からておう,522番道路・道場,シングル,高難度標準・一般,1,3,ハリテヤマ,41,,あついしぼう,いじっぱり,オボンのみ,はっけい,はたきおとす,バレットパンチ,はらだいこ,HP120/攻撃120,22,重戦車,no,,なし,,3,すごいキズぐすり×1,賞金高,通常進行,https://w.atwiki.jp/altair1/pages/39.html,積み技は二体にあるが役割を分ける。
TPL_S5_BLACKBELT,4～5個目,一般トレーナーテンプレート,からておう,522番道路・道場,シングル,高難度標準・一般,2,3,オコリザル,42,,まけんき,ようき,しんかのきせき,ふんどのこぶし,インファイト,ちょうはつ,ビルドアップ,攻撃120/素早さ100,23,進化予告,no,,なし,,3,すごいキズぐすり×1,賞金高,通常進行,https://w.atwiki.jp/altair1/pages/39.html,積み技は二体にあるが役割を分ける。
TPL_S5_BLACKBELT,4～5個目,一般トレーナーテンプレート,からておう,522番道路・道場,シングル,高難度標準・一般,3,3,ルカリオ,44,,せいしんりょく,ようき,いのちのたま,インファイト,コメットパンチ,しんそく,つるぎのまい,攻撃140/素早さ100,24,切り札,no,,なし,,3,すごいキズぐすり×1,賞金高,通常進行,https://w.atwiki.jp/altair1/pages/39.html,積み技は二体にあるが役割を分ける。
TPL_S5_DOUBLE,4～5個目,一般トレーナーテンプレート,ラブラブカップル,オウニ周辺,ダブル,高難度標準・一般,1,4,ファイアロー,42,,ほのおのからだ,ようき,するどいくちばし,ブレイブバード,ニトロチャージ,おいかぜ,まもる,攻撃120/素早さ100,23,速度支援,no,,なし,,3,すごいキズぐすり×1,賞金高,通常進行,https://w.atwiki.jp/altair1/pages/39.html,ジム前のダブルAIチュートリアル。
TPL_S5_DOUBLE,4～5個目,一般トレーナーテンプレート,ラブラブカップル,オウニ周辺,ダブル,高難度標準・一般,2,4,オリーヴァ,42,,こぼれダネ,ひかえめ,オボンのみ,エナジーボール,だいちのはどう,てだすけ,まもる,HP100/特攻140,23,フィールド,no,,なし,,3,すごいキズぐすり×1,賞金高,通常進行,https://w.atwiki.jp/altair1/pages/39.html,ジム前のダブルAIチュートリアル。
TPL_S5_DOUBLE,4～5個目,一般トレーナーテンプレート,ラブラブカップル,オウニ周辺,ダブル,高難度標準・一般,3,4,ユレイドル,44,,よびみず,おだやか,たべのこし,ギガドレイン,パワージェム,じこさいせい,まもる,HP120/特防120,24,水無効,no,,なし,,3,すごいキズぐすり×1,賞金高,通常進行,https://w.atwiki.jp/altair1/pages/39.html,ジム前のダブルAIチュートリアル。
TPL_S5_DOUBLE,4～5個目,一般トレーナーテンプレート,ラブラブカップル,オウニ周辺,ダブル,高難度標準・一般,4,4,トゲキッス,44,,てんのめぐみ,ひかえめ,オボンのみ,エアスラッシュ,マジカルシャイン,このゆびとまれ,はねやすめ,HP100/特攻140,24,支援,no,,なし,,3,すごいキズぐすり×1,賞金高,通常進行,https://w.atwiki.jp/altair1/pages/39.html,ジム前のダブルAIチュートリアル。
TPL_S5_HEX,4～5個目,一般トレーナーテンプレート,オカルトマニア,こころのやかた再訪・夜,シングル,高難度標準・一般,1,3,ヤバチャ,41,,くだけるよろい,おくびょう,きあいのタスキ,シャドーボール,ギガドレイン,からをやぶる,おにび,特攻120/素早さ100,22,高速化,no,,なし,,3,すごいキズぐすり×1,賞金標準,夜限定,https://w.atwiki.jp/altair1/pages/39.html,ゴーストの物理・特殊双方を見せる。
